OID_,giga_school_id,latitude,longitude,hex8,percent_3g,percent_4g,percent_2g,Included,Predicted,StdError
2474,G_NGA_035300,6.946021,7.335928,885889312dfffff,40.5,34.59,24.91,Yes,34.60675631,0.04153216
2475,G_NGA_035475,6.834395,7.622157,88588925cdfffff,40.15,34.33,25.52,Yes,34.32745766,0.046304496
2476,G_NGA_036211,6.819711667,7.409226667,8858892a51fffff,40.44,34.22,25.34,Yes,34.23645298,0.040176664
2477,G_NGA_036246,6.7975984,7.4132708,8858892a03fffff,40.54,34.19,25.27,Yes,34.21658156,0.038671796
2478,G_NGA_036424,6.258395,7.274996667,8858d6c335fffff,39.45,33.37,27.18,Yes,33.36831013,0.034921081
2479,G_NGA_036840,6.611305,7.313932,885889654bfffff,40.45,34.59,24.96,Yes,34.59467296,0.043995567
2480,G_NGA_036948,6.349217,7.365898,8858d6d511fffff,39.86,33.78,26.35,Yes,33.72850857,0.041768388
2481,G_NGA_036985,6.812681667,7.158281667,8858890d37fffff,40.26,34.91,24.83,Yes,34.91140467,0.039787438
2482,G_NGA_037038,6.583321667,7.184608333,8858896139fffff,40.46,34.68,24.86,Yes,34.69123204,0.075991492
2483,G_NGA_037116,6.745558333,7.211895,8858897723fffff,40.51,34.7,24.79,Yes,34.72648703,0.043538475
2599,G_NGA_008531,6.39879,6.825643,88588bbaa7fffff,39.32,35.31,25.37,Yes,35.28943489,0.062697478
2601,G_NGA_008731,6.427286,7.057868,88588ba629fffff,39.8,34.75,25.44,Yes,34.78528679,0.048792569
2602,G_NGA_008838,6.138804,7.083977,88588b3465fffff,38.57,33.92,27.52,Yes,33.93856753,0.045351056
2607,G_NGA_009860,6.121788,6.802736,88588b0425fffff,39.97,33.37,26.65,Yes,33.42963512,0.028826637
2608,G_NGA_009893,6.109205,6.788352,88588b0503fffff,39.04,33.78,27.18,Yes,33.65304521,0.034977175
2609,G_NGA_010025,6.152958,6.80205,88588b0445fffff,40.44,33.48,26.08,Yes,33.4485475,0.024933777
2610,G_NGA_010327,6.022091876,7.323698523,8858d65061fffff,39.21,33.01,27.78,Yes,32.99735765,0.044381475
2700,G_NGA_028171,6.271458333,7.73934,8858d61445fffff,39.46,33.48,27.07,Yes,33.46865584,0.037309162
2729,G_NGA_033824,6.005401667,7.629741667,8858d6082bfffff,39.79,32.06,28.16,Yes,32.07169396,0.047674914
2730,G_NGA_033953,6.2190116,7.4936124,8858d6c5d7fffff,39.29,32.99,27.72,Yes,32.98139272,0.046817054
2731,G_NGA_033978,6.107215,7.505716,8858d6190dfffff,39.21,32.66,28.13,Yes,32.69495229,0.032006433
2732,G_NGA_034492,6.43529,7.526653333,8858d68a1dfffff,39.43,33.25,27.32,Yes,33.15729419,0.023648611
2733,G_NGA_034525,6.407673333,7.551645,8858d68aa9fffff,39.47,33.52,27.02,Yes,33.41089219,0.041622971
2734,G_NGA_034776,6.413372,7.165688,8858d6d347fffff,40.1,34.28,25.61,Yes,34.34394608,0.046400002
2735,G_NGA_035019,6.640402,7.431613,8858d69361fffff,40.56,34.1,25.34,Yes,34.12931393,0.060371527
2736,G_NGA_035142,6.983136667,7.453965,885889308bfffff,40.46,34.39,25.15,Yes,34.41101165,0.025083985
2737,G_NGA_035204,6.967275,7.445383333,8858893085fffff,40.31,34.46,25.23,Yes,34.44785511,0.036132869
2738,G_NGA_035275,6.927338333,7.449886667,885889226bfffff,40.35,34.35,25.3,Yes,34.33324512,0.037511082
2739,G_NGA_035470,6.776643,7.716706,8858d45a33fffff,40.06,34.48,25.47,Yes,34.48297728,0.045793732
2740,G_NGA_036056,6.816071,7.446581,8858892135fffff,40.32,34.27,25.41,Yes,34.26975219,0.03520319
2741,G_NGA_036200,6.844228,7.405945,88588938bbfffff,40.46,33.95,25.58,Yes,34.04803601,0.030032199
2742,G_NGA_036334,6.140163,7.355749,8858d6cf3dfffff,39.33,33.04,27.63,Yes,33.02306577,0.03990319
2743,G_NGA_036428,6.259421,7.151417,8858d6d861fffff,39.5,33.68,26.83,Yes,33.71682503,0.043993449
2744,G_NGA_036970,6.427136,7.409302,8858d6d6c7fffff,40.64,33.54,25.82,Yes,33.64069493,0.026604574
2745,G_NGA_037055,6.795465,7.25172,8858897605fffff,40.44,34.76,24.8,Yes,34.76240919,0.044654884
2746,G_NGA_037071,6.78646,6.9457033,885889462dfffff,39.97,35.45,24.59,Yes,35.46652215,0.053747279
2850,G_NGA_008966,6.2476,6.98458,88588bad5dfffff,39.47,34.48,26.05,Yes,34.53631429,0.038744327
2852,G_NGA_009977,6.181628,6.798365,88588b062bfffff,39.77,34.13,26.1,Yes,34.10221462,0.036092678
2853,G_NGA_010289,6.006099,7.225592,88588b24edfffff,38.7,33.48,27.82,Yes,33.4087737,0.038203463
2879,G_NGA_017162,6.909996,7.662574,8858892689fffff,40.28,34.46,25.26,Yes,34.48451002,0.042209063
2926,G_NGA_028160,6.26681,7.72873,8858d61717fffff,39.4,33.46,27.14,Yes,33.41846393,0.038385738
2927,G_NGA_028281,6.588714,7.724157,8858d694b3fffff,40.12,34.21,25.66,Yes,34.21566152,0.045161767
2954,G_NGA_033821,6.13219,7.622248,8858d61899fffff,39.58,32.68,27.74,Yes,32.69963732,0.051209936
2955,G_NGA_034282,6.476154,7.501504,8858d69887fffff,39.79,33.15,27.06,Yes,33.19591305,0.026235446
2956,G_NGA_034347,6.441744,7.524002,8858d68a57fffff,39.37,33.19,27.44,Yes,33.25241818,0.027535421
2957,G_NGA_034967,6.671903333,7.372573333,88588966e9fffff,40.51,34.33,25.16,Yes,34.30015655,0.038726907
2958,G_NGA_035087,6.926793,7.449638,885889226bfffff,40.39,34.33,25.28,Yes,34.33212486,0.037529943
2959,G_NGA_035438,6.924608333,7.397306667,88588931a1fffff,40.42,34.53,25.04,Yes,34.51732673,0.031750409
2960,G_NGA_035530,6.842013333,7.691785,88588924b9fffff,40.23,34.37,25.4,Yes,34.40960698,0.054362234
2961,G_NGA_035766,6.213845,7.657746667,8858d6119bfffff,39.81,32.9,27.28,Yes,32.88380957,0.032791589
3104,G_NGA_008667,6.267024,7.054773,88588bac1bfffff,39.64,34.34,26.02,Yes,34.22180218,0.035585375
3105,G_NGA_009078,6.030133,6.855385,88588b3b07fffff,38.74,33.66,27.59,Yes,33.72346336,0.038963631
3107,G_NGA_009278,6.059644,6.83432,88588b3b4dfffff,38.77,33.91,27.32,Yes,33.92658661,0.040816553
3108,G_NGA_009506,6.155002,6.977972,88588b3057fffff,38.54,34.48,26.98,Yes,34.45415013,0.044291911
3110,G_NGA_009878,6.116738,6.791143,88588b0557fffff,39.62,33.39,26.99,Yes,33.46825438,0.027534073
3111,G_NGA_010161,6.082069,7.194953,88588b2657fffff,38.86,33.43,27.71,Yes,33.45440421,0.044835484
3227,G_NGA_034292,6.521477,7.596981,8858d68051fffff,39.95,34.06,25.99,Yes,34.10539871,0.069231199
3228,G_NGA_034325,6.455678,7.521346,8858d68a51fffff,39.41,33.39,27.2,Yes,33.32418551,0.028549314
3229,G_NGA_034350,6.458663333,7.511678333,8858d698b7fffff,39.23,33.07,27.7,Yes,33.15171577,0.02873474
3230,G_NGA_034545,6.400593333,7.477336667,8858d68b01fffff,39.81,33.13,27.06,Yes,33.0887109,0.03785898
3231,G_NGA_034764,6.321721,7.275227,8858d6d197fffff,39.71,33.7,26.59,Yes,33.71290934,0.049761889
3232,G_NGA_034958,6.668485,7.417476667,8858896699fffff,40.52,34.14,25.34,Yes,34.14087119,0.038986528
3233,G_NGA_035013,6.620051667,7.554945,8858d690c3fffff,40.25,33.93,25.82,Yes,33.9296393,0.047402324
3234,G_NGA_035050,6.960398333,7.43448,88588930adfffff,40.42,34.46,25.12,Yes,34.48417,0.035503891
3236,G_NGA_035850,6.322376667,7.511486667,8858d6c6d9fffff,39.32,33.06,27.62,Yes,33.06731264,0.033085879
3237,G_NGA_035973,6.827862,7.412045,8858892165fffff,40.42,34.24,25.34,Yes,34.25499399,0.034998442
3238,G_NGA_036131,6.822718,7.454028,8858892139fffff,40.27,34.3,25.43,Yes,34.27107595,0.027858379
3239,G_NGA_036387,6.072648333,7.313443333,8858d65263fffff,39.25,32.93,27.81,Yes,32.94821613,0.039935124
3240,G_NGA_036782,6.311715,7.380153,8858d6d5a5fffff,39.62,33.44,26.94,Yes,33.43895926,0.044195689
3241,G_NGA_037077,6.8106733,7.2195067,8858890d97fffff,40.39,34.81,24.8,Yes,34.81703098,0.048979765
3355,G_NGA_008578,6.088046,7.057053,88588b3525fffff,38.48,33.93,27.59,Yes,33.92362726,0.042549561
3356,G_NGA_008741,6.323222,6.987439,88588bae69fffff,39.54,34.85,25.6,Yes,34.82464555,0.050915178
3357,G_NGA_009154,6.118757,6.887333,88588b0495fffff,38.6,34.37,27.03,Yes,34.40255251,0.044552066
3358,G_NGA_009348,6.086849,6.903333,88588b3a53fffff,38.54,34.31,27.14,Yes,34.21515614,0.049576376
3360,G_NGA_010188,6.042949,7.067466,88588b205bfffff,38.47,33.81,27.72,Yes,33.76475939,0.035368333
3361,G_NGA_010399,6.230825,6.943494,88588ba8b1fffff,38.99,35.03,25.98,Yes,34.99953852,0.03410247
3512,G_NGA_033889,6.234742,7.423859,8858d6c509fffff,39.42,33.12,27.46,Yes,33.10429296,0.04562581
3513,G_NGA_034218,6.487114,7.512529,8858d6989dfffff,39.94,33.42,26.64,Yes,33.43283003,0.023732329
3514,G_NGA_034419,6.461562,7.499933,8858d68a49fffff,39.35,33.05,27.6,Yes,32.99853475,0.027455826
3515,G_NGA_034484,6.43799,7.524621,8858d68a1dfffff,39.32,33.29,27.4,Yes,33.20244598,0.024428433
3516,G_NGA_034920,6.652337,7.412316,88588966bbfffff,40.51,34.15,25.34,Yes,34.1609906,0.032567198
3517,G_NGA_034961,6.686538,7.336051,8858896609fffff,40.4,34.44,25.16,Yes,34.4348343,0.037886734
3518,G_NGA_035271,6.957261667,7.500146667,8858893501fffff,40.34,34.25,25.41,Yes,34.21909859,0.035903828
3519,G_NGA_035997,6.904762,7.361374,8858893a8dfffff,40.53,34.45,25.02,Yes,34.40743546,0.038968175
3520,G_NGA_036116,6.829796667,7.409266667,88588938b3fffff,40.38,34.25,25.37,Yes,34.21764763,0.034339989
3521,G_NGA_036353,6.256309387,7.242736739,8858d6d8d3fffff,39.39,33.41,27.2,Yes,33.43091789,0.038594008
3522,G_NGA_036403,6.154648,7.364022,8858d6cf15fffff,39.31,33.13,27.56,Yes,33.1226587,0.040453242
3523,G_NGA_036503,6.930655,7.529415,88588922d9fffff,40.4,34.1,25.5,Yes,34.13187854,0.041667955
3524,G_NGA_037015,6.766273,7.172883,88588972b1fffff,40.34,34.87,24.79,Yes,34.86661392,0.063807032
3525,G_NGA_037040,6.850563333,7.2469,8858890c83fffff,40.34,34.8,24.86,Yes,34.83125313,0.062637996
3624,G_NGA_008572,6.35204,6.75222,88588bb901fffff,39.37,35.1,25.53,Yes,35.10464423,0.045059401
3625,G_NGA_008577,6.13712,7.032296,88588b30d7fffff,38.53,34.23,27.24,Yes,34.24702297,0.037611988
3626,G_NGA_008700,6.30635,7.03745,88588baee9fffff,39.73,34.5,25.77,Yes,34.52236558,0.040598844
3627,G_NGA_008944,6.511801,6.961679,88588bb73bfffff,39.85,35.4,24.75,Yes,35.39492633,0.027204807
3628,G_NGA_009349,6.055924,6.864747,88588b3b53fffff,38.48,33.99,27.53,Yes,33.9300111,0.030301367
3631,G_NGA_009833,6.108287,6.76098,88588b0561fffff,38.78,34,27.23,Yes,33.97432188,0.027364956
3632,G_NGA_009993,6.143669,6.793955,88588b0461fffff,40.53,33.19,26.28,Yes,33.14319732,0.023001898
3633,G_NGA_010128,6.13304,6.77588,88588b054bfffff,39.68,33.15,27.17,Yes,33.17382177,0.021899374
3745,G_NGA_034030,6.110287,7.509405,8858d61909fffff,39.13,32.72,28.14,Yes,32.68861522,0.034368315
3746,G_NGA_034373,6.465969,7.4956,8858d698a3fffff,39.63,33.11,27.26,Yes,33.05090344,0.034045773
3747,G_NGA_034919,6.651874,7.41207,88588966bbfffff,40.52,34.15,25.33,Yes,34.16355959,0.032708238
3748,G_NGA_035063,6.96262,7.442236667,88588930abfffff,40.34,34.44,25.23,Yes,34.45030029,0.035728443
3750,G_NGA_035318,6.890678,7.451371,885889231bfffff,40.34,34.25,25.41,Yes,34.20271808,0.030482593
3751,G_NGA_035393,6.954786,7.342661,8858893163fffff,40.41,34.63,24.96,Yes,34.61212506,0.040834536
3752,G_NGA_035473,6.616634,7.58127,8858d69099fffff,40.15,33.95,25.91,Yes,33.96757296,0.069072181
3753,G_NGA_036119,6.85898,7.38531,8858893889fffff,40.28,34.12,25.6,Yes,34.1230765,0.027651172
3754,G_NGA_036210,6.819153,7.40619,8858892a5dfffff,40.45,34.12,25.43,Yes,34.21052118,0.040273977
3755,G_NGA_036275,6.850852,7.39349,8858893883fffff,40.38,33.95,25.67,Yes,33.95429468,0.024041541
3756,G_NGA_036346,6.134635,7.363743333,8858d6cf37fffff,39.4,32.95,27.65,Yes,32.94590254,0.0322483
3757,G_NGA_036713,6.292028333,7.370636667,8858d6c295fffff,39.56,33.29,27.15,Yes,33.28644998,0.031723083
3758,G_NGA_037011,6.72137,6.949923333,8858894557fffff,39.93,35.48,24.59,Yes,35.45708758,0.051403411
3759,G_NGA_037105,6.499105,7.0919583,8858896949fffff,39.96,34.94,25.1,Yes,34.96141886,0.038109442
3873,G_NGA_008515,6.364287,6.748492,88588bb943fffff,39.3,35.21,25.49,Yes,35.20448246,0.054519537
3874,G_NGA_008789,6.152483,7.097914,88588b3447fffff,38.89,33.67,27.44,Yes,33.70293226,0.041829332
3875,G_NGA_008968,6.20741,6.948756,88588b3255fffff,38.85,35,26.16,Yes,35.00004212,0.033877566
3877,G_NGA_009522,6.174719,6.997755,88588b3285fffff,38.81,34.47,26.72,Yes,34.45274592,0.034588613
3878,G_NGA_009551,6.175219,6.978807,88588b32e5fffff,38.95,34.4,26.64,Yes,34.50116978,0.039305621
3881,G_NGA_010326,6.028426,7.314856,8858d65317fffff,39.13,33.02,27.85,Yes,33.04261554,0.046119406
3882,G_NGA_010378,6.1996,6.91636,88588ba9bbfffff,38.93,35.05,26.02,Yes,35.04171407,0.040311904
3883,G_NGA_010396,6.166474254,6.888749409,88588b3369fffff,38.95,34.99,26.05,Yes,34.88868037,0.038300407
3955,G_NGA_024736,6.188514,6.746031,88588b15a7fffff,39.2,34.52,26.28,Yes,34.48281089,0.023934964
3992,G_NGA_033771,6.142651667,7.522423333,8858d6186dfffff,39.41,32.66,27.94,Yes,32.63853631,0.038177252
3993,G_NGA_034249,6.4858617,7.49943,8858d69881fffff,40.01,33.37,26.62,Yes,33.37822919,0.024805236
3994,G_NGA_034829,6.269134,7.193129,8858d6d819fffff,39.58,33.49,26.93,Yes,33.54565165,0.043644436
3995,G_NGA_035632,6.21432,7.658703333,8858d6119bfffff,39.79,32.9,27.3,Yes,32.89037949,0.033481079
3996,G_NGA_035658,6.223411,7.676512,8858d610b5fffff,39.66,33.05,27.29,Yes,33.01700689,0.045150613
3997,G_NGA_035755,6.50904,7.690386667,8858d68739fffff,39.95,34.19,25.86,Yes,34.23664395,0.047787254
3998,G_NGA_036092,6.86905,7.353962,8858893811fffff,40.47,34.45,25.08,Yes,34.44065756,0.036233547
3999,G_NGA_036306,6.838496,7.38771,88588938bdfffff,40.55,34,25.46,Yes,34.03861932,0.029452437
4000,G_NGA_036330,6.10459,7.298685,8858d6c8a5fffff,39.14,33.03,27.83,Yes,33.05552506,0.046238116
4001,G_NGA_036395,6.256668333,7.19706,8858d6d817fffff,39.31,33.62,27.07,Yes,33.57270064,0.036557898
4002,G_NGA_036606,6.908,7.509175,885889228dfffff,40.27,34.07,25.65,Yes,34.08441764,0.03489384
4003,G_NGA_036687,6.907813,7.500595,88588922ebfffff,40.37,34.03,25.6,Yes,34.08888924,0.03586132
4004,G_NGA_036800,6.296475,7.327484,8858d6c2edfffff,39.62,33.44,26.94,Yes,33.440828,0.034757161
4005,G_NGA_036953,6.631004,7.379739,885889641bfffff,40.5,34.27,25.23,Yes,34.28719705,0.052764269
4006,G_NGA_037030,6.7649267,6.9660383,8858894441fffff,40.03,35.45,24.52,Yes,35.42432078,0.057938455
4007,G_NGA_037059,6.74945,6.9418533,8858894733fffff,40.05,35.35,24.59,Yes,35.38971685,0.05306918
4124,G_NGA_008308,6.009006,7.004798,88588b214bfffff,38.57,33.47,27.96,Yes,33.52145619,0.036263709
4125,G_NGA_008437,6.358404,6.928375,88588ba11bfffff,39.43,35.28,25.29,Yes,35.23698001,0.057695541
4126,G_NGA_008639,6.04126,6.998616,88588b2301fffff,38.54,33.94,27.51,Yes,33.94311374,0.039475017
4127,G_NGA_008777,6.247035,7.100522,88588bac91fffff,39.3,33.96,26.75,Yes,34.02380288,0.054206701
4128,G_NGA_009023,6.191541,6.949229,88588b3201fffff,38.61,34.96,26.43,Yes,34.93591448,0.034793296
4129,G_NGA_009166,6.153529513,6.859006041,88588b04c9fffff,39.8,34.12,26.07,Yes,34.24845837,0.036912118
4130,G_NGA_009308,6.048822,6.934523,88588b3aa9fffff,38.48,33.95,27.57,Yes,33.92628992,0.037214502
4133,G_NGA_009812,6.110803,6.763633,88588b0561fffff,38.88,33.95,27.17,Yes,33.90316386,0.026436485
4134,G_NGA_009958,6.124502,6.80302,88588b0425fffff,40.25,33.28,26.47,Yes,33.41652476,0.028460287
4135,G_NGA_010122,6.13271,6.77784,88588b054bfffff,39.69,33.15,27.16,Yes,33.15734935,0.021591861
4136,G_NGA_010254,6.029402,7.218205,88588b2419fffff,38.63,33.4,27.97,Yes,33.38684116,0.04503888
4170,G_NGA_017201,6.987889,7.713609,8858d4c817fffff,40.31,34.51,25.19,Yes,34.50494577,0.050415823
4244,G_NGA_033833,6.045486,7.581078,8858d60b09fffff,39.68,32.12,28.2,Yes,32.19488495,0.055349673
4245,G_NGA_034189,6.462228333,7.533901667,8858d68167fffff,39.33,33.39,27.27,Yes,33.41923312,0.028595988
4246,G_NGA_034487,6.440783333,7.535656667,8858d68a1bfffff,39.49,33.1,27.42,Yes,33.2085434,0.035456698
4247,G_NGA_034553,6.405242,7.501381,8858d68b1bfffff,39.45,32.87,27.68,Yes,32.8258266,0.024836816
4248,G_NGA_034586,6.392845,7.476595,8858d68b07fffff,39.64,33.13,27.23,Yes,33.06928842,0.040977423
4249,G_NGA_034606,6.415948333,7.480215,8858d68b51fffff,39.82,33.07,27.11,Yes,33.116702,0.032191282
4250,G_NGA_034675,6.427928,7.491557,8858d68a67fffff,39.45,33.12,27.43,Yes,33.10277272,0.022420503
4251,G_NGA_034973,6.698181,7.422434,885889298dfffff,40.57,34.06,25.36,Yes,34.08896037,0.043703257
4252,G_NGA_034995,6.659566,7.41263,8858896691fffff,40.5,34.14,25.36,Yes,34.15447528,0.035964294
4253,G_NGA_035864,6.310851667,7.466095,8858d6c615fffff,39.56,32.97,27.47,Yes,32.95605257,0.051999007
4254,G_NGA_036105,6.832611,7.394447,88588938b5fffff,40.53,34.04,25.43,Yes,34.08181744,0.026912304
4255,G_NGA_036410,6.260018,7.194156,8858d6d811fffff,39.45,33.55,27,Yes,33.57549499,0.037734378
4256,G_NGA_036818,6.659691667,7.271243333,8858896291fffff,40.5,34.62,24.88,Yes,34.63571396,0.050177008
4257,G_NGA_036856,6.489041,7.380884,8858d6994dfffff,40.34,34.38,25.28,Yes,34.42985276,0.043982628
4258,G_NGA_036913,6.44052,7.410388333,8858d6d6cbfffff,40.56,33.83,25.61,Yes,33.84129111,0.031030962
4259,G_NGA_036996,6.511525,7.098365,8858896b3dfffff,39.99,34.97,25.04,Yes,34.96574913,0.035969773
4383,G_NGA_008925,6.530059,7.002367,88588bb637fffff,39.89,35.31,24.79,Yes,35.31848814,0.037331111
4385,G_NGA_009113,6.045678,6.868955,88588b3b19fffff,38.6,33.77,27.63,Yes,33.81583492,0.029998999
4386,G_NGA_009170,6.157802,6.953962,88588b3041fffff,38.49,34.55,26.96,Yes,34.54171713,0.046448407
4387,G_NGA_009507,6.162105,6.999647,88588b32abfffff,38.82,34.36,26.82,Yes,34.40265669,0.035039746
4388,G_NGA_009521,6.170616,7.009611,88588b3287fffff,38.67,34.45,26.88,Yes,34.43417781,0.035664854
4389,G_NGA_009558,6.01863,6.90818,88588b3807fffff,38.28,33.86,27.87,Yes,33.7596446,0.031215473
4390,G_NGA_009576,6.03957,6.92019,88588b3853fffff,38.41,33.95,27.63,Yes,33.86867212,0.03595961
4391,G_NGA_009653,6.003032,6.936854,88588b38e1fffff,38.5,33.92,27.58,Yes,33.85707081,0.039895865
4393,G_NGA_009805,6.028217,6.750951,88588b0c0dfffff,38.8,33.92,27.29,Yes,33.89497975,0.050217408
4394,G_NGA_009999,6.154805,6.775687,88588b0739fffff,40.01,33.53,26.47,Yes,33.59168849,0.030999379
4395,G_NGA_010062,6.136127,6.769783,88588b0735fffff,39.07,33.4,27.53,Yes,33.34309479,0.026034709
4396,G_NGA_010229,6.102777,7.079058,88588b3503fffff,38.57,33.79,27.64,Yes,33.81022135,0.042863565
4397,G_NGA_010313,6.00843,7.22345,88588b24edfffff,38.68,33.46,27.86,Yes,33.42166345,0.038174265
4398,G_NGA_010410,6.23069,6.941823,88588ba8b1fffff,38.95,35.03,26.01,Yes,35.00426999,0.034287342
4439,G_NGA_017132,6.93466,7.637232,8858d4c925fffff,40.28,34.44,25.28,Yes,34.46177127,0.053262463
4511,G_NGA_034501,6.4175,7.495731,8858d68a2dfffff,39.4,33.05,27.55,Yes,32.97307994,0.020491874
4512,G_NGA_034691,6.414751667,7.500148333,8858d68a25fffff,39.39,32.9,27.71,Yes,32.88883647,0.021919847
4513,G_NGA_035302,6.879748,7.410935,8858892329fffff,40.29,34.26,25.45,Yes,34.22137314,0.037881469
4514,G_NGA_035436,6.910466667,7.453515,8858892229fffff,40.38,34.17,25.45,Yes,34.23053485,0.04351823
4515,G_NGA_036335,6.270569,7.289534,8858d6c317fffff,39.46,33.37,27.17,Yes,33.40274225,0.033752439
4516,G_NGA_036506,6.859283,7.450823,8858892159fffff,40.33,34.2,25.47,Yes,34.2481496,0.032868923
4517,G_NGA_036691,6.906157,7.606514,8858892621fffff,40.32,34.41,25.27,Yes,34.41170035,0.050267639
4518,G_NGA_036730,6.483093,7.381252,8858896c93fffff,40.27,34.45,25.28,Yes,34.40513449,0.04259844
4519,G_NGA_036748,6.432694,7.452727,8858d699a3fffff,40.36,33.69,25.95,Yes,33.67753192,0.033590518
4636,G_NGA_008455,6.219903,6.805613,88588b0659fffff,39.46,34.72,25.82,Yes,34.80466167,0.0411438
4637,G_NGA_009331,6.05221,6.958779,88588b3a95fffff,38.82,33.86,27.32,Yes,33.91278744,0.033846155
4638,G_NGA_009892,6.119598,6.773478,88588b0547fffff,39.15,33.63,27.23,Yes,33.59567116,0.029156988
4639,G_NGA_009953,6.160697,6.775955,88588b071dfffff,39.34,34.19,26.47,Yes,33.9634729,0.027521084
4640,G_NGA_009985,6.146844,6.811916,88588b040dfffff,40.47,33.5,26.02,Yes,33.55409134,0.025549909
4641,G_NGA_010126,6.130854,6.781504,88588b055dfffff,39.71,33.25,27.04,Yes,33.18422486,0.021686785
4642,G_NGA_010271,6.023142,7.262151,88588b24d1fffff,38.91,33.19,27.9,Yes,33.17141272,0.056834626
4643,G_NGA_010346,6.263706,6.924129,88588ba8c1fffff,39.27,35.07,25.65,Yes,35.03678203,0.032259683
4764,G_NGA_034028,6.255041544,7.472794175,8858d6c403fffff,39.56,32.92,27.52,Yes,32.92877411,0.033503207
4765,G_NGA_034226,6.471474,7.592587,8858d681c1fffff,39.82,33.99,26.18,Yes,33.98327807,0.023654208
4766,G_NGA_034906,6.662633,7.421283,885889669bfffff,40.54,34.12,25.34,Yes,34.12588713,0.040566087
4767,G_NGA_035101,6.988213333,7.458983333,88588930d7fffff,40.3,34.4,25.31,Yes,34.41232608,0.032365027
4768,G_NGA_035191,6.943816,7.503028,885889352bfffff,40.3,34.16,25.54,Yes,34.15652197,0.038373587
4771,G_NGA_035545,6.753644,7.694673,8858d4586bfffff,39.99,34.43,25.58,Yes,34.4363087,0.042872884
4772,G_NGA_035579,6.769221667,7.660556667,8858d45b0bfffff,40.09,34.29,25.63,Yes,34.29552522,0.039633237
4774,G_NGA_035884,6.356053,7.493527,8858d6890bfffff,39.53,32.87,27.6,Yes,32.88992036,0.039637231
4775,G_NGA_036057,6.743233333,7.353493333,8858892b27fffff,40.47,34.39,25.14,Yes,34.4022389,0.044450926
4776,G_NGA_036530,6.941722,7.546532,885889358dfffff,40.17,34.3,25.53,Yes,34.25935096,0.038221484
4777,G_NGA_036561,6.866703333,7.650915,8858892411fffff,40.22,34.44,25.34,Yes,34.45510938,0.033690075
4778,G_NGA_036591,6.844445,7.474108,8858892027fffff,40.3,34.14,25.56,Yes,34.17619837,0.036180275
4779,G_NGA_036594,6.947084,7.535103,88588935e9fffff,40.34,34.18,25.48,Yes,34.17726862,0.035140601
4780,G_NGA_036773,6.530661,7.412737,8858d69a25fffff,40.15,34.41,25.44,Yes,34.37251228,0.037132662
4781,G_NGA_036848,6.43168,7.435471667,8858d6d6d3fffff,40.34,33.84,25.81,Yes,33.7402247,0.033733025
4782,G_NGA_037085,6.7868317,6.9490683,8858894621fffff,39.99,35.48,24.53,Yes,35.46532668,0.055204137
4896,G_NGA_008644,6.041671,6.998658,88588b2301fffff,38.55,33.93,27.52,Yes,33.94729103,0.039839447
4897,G_NGA_008756,6.209614,7.068565,88588bad93fffff,38.42,34.31,27.27,Yes,34.23676049,0.02784232
4898,G_NGA_008775,6.169327,7.065915,88588b3757fffff,38.57,34.29,27.14,Yes,34.20920315,0.033473046
4899,G_NGA_008958,6.697792,6.990395,8858894581fffff,39.96,35.47,24.57,Yes,35.49157602,0.062653534
4900,G_NGA_009000,6.172315,6.918557,88588b3357fffff,38.74,34.96,26.3,Yes,34.91210635,0.032781842
4901,G_NGA_009184,6.152878,6.846079,88588b06a7fffff,39.85,34.12,26.03,Yes,34.03567856,0.030607827
4902,G_NGA_009342,6.057724,6.854049,88588b3b5dfffff,38.63,33.89,27.48,Yes,33.9045757,0.040095516
4905,G_NGA_010083,6.135175,6.77018,88588b0549fffff,39.22,33.39,27.39,Yes,33.33289409,0.02500033
4907,G_NGA_010364,6.2133,6.84096,88588ba923fffff,39.46,34.9,25.64,Yes,34.9061838,0.052413099
4908,G_NGA_010387,6.21164,6.856721,88588ba931fffff,39.39,34.94,25.67,Yes,35.00062679,0.05227778
4942,G_NGA_017105,7.008805,7.592599,88588936b1fffff,40.25,34.44,25.31,Yes,34.40805804,0.050909965
