latitude,longitude,percent_2g,percent_3g,percent_4g
6.855614886,6.82684612,27.78338118,39.36313825,39.36313825
6.865642943,6.82684612,27.78332779,39.36513018,39.36513018
6.875671,6.82684612,27.86892704,39.35579057,39.35579057
6.003230029,6.836840282,27.33928971,38.73629457,38.73629457
6.013258086,6.836840282,27.24639937,38.79726085,38.79726085
6.023286143,6.836840282,27.14070567,38.89800038,38.89800038
6.0333142,6.836840282,27.13024356,38.94836568,38.94836568
6.043342257,6.836840282,27.09468031,38.93920642,38.93920642
6.053370314,6.836840282,27.22452679,38.7929015,38.7929015
6.063398371,6.836840282,27.33095666,38.67693043,38.67693043
6.073426429,6.836840282,27.30978684,38.66296944,38.66296944
6.083454486,6.836840282,27.27993032,38.65571801,38.65571801
6.093482543,6.836840282,27.26526991,38.63343038,38.63343038
6.1035106,6.836840282,27.25845154,38.60239195,38.60239195
6.113538657,6.836840282,27.21612481,38.55868601,38.55868601
6.123566714,6.836840282,27.12974083,38.54575818,38.54575818
6.133594771,6.836840282,27.076788,38.59335385,38.59335385
6.143622829,6.836840282,27.09471712,38.5637326,38.5637326
6.153650886,6.836840282,27.13210222,38.48442632,38.48442632
6.163678943,6.836840282,27.16633707,38.45838963,38.45838963
6.173707,6.836840282,27.1832935,38.50489836,38.50489836
6.183735057,6.836840282,27.17911018,38.54669537,38.54669537
6.193763114,6.836840282,27.16906169,38.56185758,38.56185758
6.203791171,6.836840282,27.20862526,38.56383508,38.56383508
6.213819229,6.836840282,27.3260965,38.56059156,38.56059156
6.223847286,6.836840282,27.42848292,38.49066809,38.49066809
6.233875343,6.836840282,27.56957836,38.31986834,38.31986834
6.2439034,6.836840282,27.67511849,38.28341002,38.28341002
6.253931457,6.836840282,27.76003699,38.28604069,38.28604069
6.263959514,6.836840282,27.73637796,38.33597543,38.33597543
6.273987571,6.836840282,27.60978295,38.42055759,38.42055759
6.284015629,6.836840282,27.63501305,38.4707191,38.4707191
6.294043686,6.836840282,27.72872703,38.49881674,38.49881674
6.304071743,6.836840282,27.78101607,38.52953247,38.52953247
6.3140998,6.836840282,27.76510323,38.62158971,38.62158971
6.324127857,6.836840282,27.725965,38.72219104,38.72219104
6.334155914,6.836840282,27.66758023,38.78825201,38.78825201
6.344183971,6.836840282,27.62677804,38.83555282,38.83555282
6.354212029,6.836840282,27.6701921,38.87320449,38.87320449
6.364240086,6.836840282,27.68737721,38.93298933,38.93298933
6.374268143,6.836840282,27.63887595,38.96948861,38.96948861
6.3842962,6.836840282,27.6296365,38.9456536,38.9456536
6.394324257,6.836840282,27.67581711,38.87969375,38.87969375
6.404352314,6.836840282,27.7143623,38.83951105,38.83951105
6.414380371,6.836840282,27.72253352,38.83288634,38.83288634
6.424408429,6.836840282,27.71041551,38.84366676,38.84366676
6.434436486,6.836840282,27.73208086,38.85769943,38.85769943
6.444464543,6.836840282,27.78439247,38.87138889,38.87138889
6.4544926,6.836840282,27.83774621,38.88177872,38.88177872
6.464520657,6.836840282,27.87328345,38.90891601,38.90891601
6.474548714,6.836840282,27.90101617,38.93357306,38.93357306
6.484576771,6.836840282,27.92086839,38.95334016,38.95334016
6.494604829,6.836840282,27.92854017,38.98015288,38.98015288
6.504632886,6.836840282,27.91556431,39.0330832,39.0330832
6.514660943,6.836840282,27.87546919,39.13250486,39.13250486
6.524689,6.836840282,27.84061477,39.19343896,39.19343896
6.534717057,6.836840282,27.81293722,39.2345484,39.2345484
6.544745114,6.836840282,27.78868156,39.28346277,39.28346277
6.554773171,6.836840282,27.78371375,39.31681976,39.31681976
6.564801229,6.836840282,27.78307365,39.3482978,39.3482978
6.574829286,6.836840282,27.77659932,39.3832588,39.3832588
6.584857343,6.836840282,27.76851022,39.41401318,39.41401318
6.5948854,6.836840282,27.79079296,39.41604262,39.41604262
6.604913457,6.836840282,27.80363897,39.3810127,39.3810127
6.614941514,6.836840282,27.80556599,39.34424433,39.34424433
6.624969571,6.836840282,27.8035915,39.32870201,39.32870201
6.634997629,6.836840282,27.84122987,39.31102727,39.31102727
6.645025686,6.836840282,27.96072186,39.28931722,39.28931722
6.655053743,6.836840282,27.99821218,39.2927011,39.2927011
6.6650818,6.836840282,27.96339076,39.28251468,39.28251468
6.675109857,6.836840282,27.96863318,39.2418524,39.2418524
6.685137914,6.836840282,27.99970118,39.21949943,39.21949943
6.695165971,6.836840282,27.99984853,39.23761304,39.23761304
6.705194029,6.836840282,28.01315704,39.27678744,39.27678744
6.715222086,6.836840282,28.0423862,39.2679533,39.2679533
6.725250143,6.836840282,26.21975837,38.85610579,38.85610579
6.7352782,6.836840282,26.20640561,38.85549468,38.85549468
6.745306257,6.836840282,26.1940926,38.85398791,38.85398791
6.755334314,6.836840282,26.18220964,38.85024641,38.85024641
6.765362371,6.836840282,26.16847711,38.84200809,38.84200809
6.775390429,6.836840282,26.15119089,38.82782431,38.82782431
6.785418486,6.836840282,26.1321307,38.80895154,38.80895154
6.795446543,6.836840282,26.11599964,38.78869041,38.78869041
6.8054746,6.836840282,26.10967244,38.7720918,38.7720918
6.815502657,6.836840282,26.12183967,38.76635608,38.76635608
6.825530714,6.836840282,26.1469157,38.7680956,38.7680956
6.835558771,6.836840282,26.17693407,38.7728532,38.7728532
6.845586829,6.836840282,26.20562877,38.77728647,38.77728647
6.855614886,6.836840282,26.22569797,38.77714595,38.77714595
6.865642943,6.836840282,26.22909076,38.78836492,38.78836492
6.875671,6.836840282,26.22625227,38.79913531,38.79913531
6.003230029,6.846834444,27.52433281,38.41835021,38.41835021
6.013258086,6.846834444,27.61811228,38.35699469,38.35699469
6.023286143,6.846834444,27.68636498,38.38585607,38.38585607
6.0333142,6.846834444,27.68398639,38.453144,38.453144
6.043342257,6.846834444,27.60858628,38.47816008,38.47816008
6.053370314,6.846834444,27.61050051,38.5096369,38.5096369
6.063398371,6.846834444,27.65605401,38.57851273,38.57851273
6.073426429,6.846834444,27.70959036,38.59177234,38.59177234
6.083454486,6.846834444,27.70274114,38.66880388,38.66880388
6.093482543,6.846834444,27.68043152,38.73881715,38.73881715
6.1035106,6.846834444,27.66981023,38.7717111,38.7717111
6.113538657,6.846834444,27.654692,38.81449286,38.81449286
6.123566714,6.846834444,27.66281722,38.8628324,38.8628324
6.133594771,6.846834444,27.66035468,38.91723633,38.91723633
6.143622829,6.846834444,27.63952745,38.94464316,38.94464316
6.153650886,6.846834444,27.65304777,38.91013909,38.91013909
6.163678943,6.846834444,27.70109153,38.84370127,38.84370127
6.173707,6.846834444,27.72994193,38.80817699,38.80817699
6.183735057,6.846834444,27.72947634,38.81366531,38.81366531
6.193763114,6.846834444,27.71801166,38.84563713,38.84563713
6.203791171,6.846834444,27.71872887,38.89220327,38.89220327
6.213819229,6.846834444,27.73729133,38.94260134,38.94260134
6.223847286,6.846834444,27.76532682,38.98411094,38.98411094
6.233875343,6.846834444,27.79709003,38.99648422,38.99648422
6.2439034,6.846834444,27.83617276,38.98655772,38.98655772
6.253931457,6.846834444,27.8684479,38.99207808,38.99207808
6.263959514,6.846834444,27.88888038,39.01716084,39.01716084
6.273987571,6.846834444,27.88775963,39.0680581,39.0680581
6.284015629,6.846834444,27.8277522,39.17183899,39.17183899
6.294043686,6.846834444,27.74066044,39.28064529,39.28064529
6.304071743,6.846834444,27.73074326,39.3025029,39.3025029
6.3140998,6.846834444,27.73491308,39.31589298,39.31589298
6.324127857,6.846834444,27.74120679,39.33188247,39.33188247
6.334155914,6.846834444,27.74498342,39.3527899,39.3527899
6.344183971,6.846834444,27.74044445,39.38074876,39.38074876
6.354212029,6.846834444,27.73251572,39.40756026,39.40756026
6.364240086,6.846834444,27.74426982,39.41064717,39.41064717
6.374268143,6.846834444,27.76667579,39.38110323,39.38110323
6.3842962,6.846834444,27.78364832,39.34594921,39.34594921
6.394324257,6.846834444,27.7977771,39.32968892,39.32968892
6.404352314,6.846834444,27.83887999,39.31269107,39.31269107
6.414380371,6.846834444,27.91218089,39.29665245,39.29665245
6.424408429,6.846834444,27.96373609,39.28791892,39.28791892
6.434436486,6.846834444,27.98461881,39.2602875,39.2602875
6.444464543,6.846834444,28.03884459,39.21375276,39.21375276
6.4544926,6.846834444,28.10701497,39.17844362,39.17844362
6.464520657,6.846834444,28.10011965,39.15515235,39.15515235
6.474548714,6.846834444,28.08907244,39.17320014,39.17320014
6.484576771,6.846834444,28.09578835,39.18931341,39.18931341
6.494604829,6.846834444,26.18773986,38.86770938,38.86770938
6.504632886,6.846834444,26.17205295,38.86996969,38.86996969
6.514660943,6.846834444,26.15806446,38.87237183,38.87237183
6.524689,6.846834444,26.14678322,38.87392225,38.87392225
6.534717057,6.846834444,26.13386757,38.87017067,38.87017067
6.544745114,6.846834444,26.11494103,38.85750045,38.85750045
6.554773171,6.846834444,26.09331964,38.83848567,38.83848567
6.564801229,6.846834444,26.07589387,38.81784154,38.81784154
6.574829286,6.846834444,26.06995059,38.79992708,38.79992708
6.584857343,6.846834444,26.08031512,38.7874546,38.7874546
6.5948854,6.846834444,26.10445813,38.77872618,38.77872618
6.604913457,6.846834444,26.1354775,38.77054596,38.77054596
6.614941514,6.846834444,26.16601468,38.76130357,38.76130357
6.624969571,6.846834444,26.18896392,38.75413755,38.75413755
6.634997629,6.846834444,26.20011375,38.75884533,38.75884533
6.645025686,6.846834444,26.20389572,38.77176037,38.77176037
6.655053743,6.846834444,26.20754283,38.78707997,38.78707997
6.6650818,6.846834444,26.21415174,38.80582479,38.80582479
6.675109857,6.846834444,26.22320411,38.82796934,38.82796934
6.685137914,6.846834444,26.23355809,38.84928897,38.84928897
6.695165971,6.846834444,26.24542743,38.86335264,38.86335264
6.705194029,6.846834444,26.26045721,38.86689788,38.86689788
6.715222086,6.846834444,26.28050473,38.86198706,38.86198706
6.725250143,6.846834444,26.30603387,38.8518724,38.8518724
6.7352782,6.846834444,26.33562752,38.83821629,38.83821629
6.745306257,6.846834444,26.36639366,38.82154475,38.82154475
6.755334314,6.846834444,26.39299894,38.802663,38.802663
6.765362371,6.846834444,26.40254398,38.78338562,38.78338562
6.775390429,6.846834444,26.39615589,38.76599779,38.76599779
6.785418486,6.846834444,26.38624451,38.75260727,38.75260727
6.795446543,6.846834444,26.37813104,38.7444041,38.7444041
6.8054746,6.846834444,26.37488963,38.74045381,38.74045381
6.815502657,6.846834444,26.37872863,38.73732316,38.73732316
6.825530714,6.846834444,26.39196961,38.73109755,38.73109755
6.835558771,6.846834444,26.41758203,38.72012114,38.72012114
6.845586829,6.846834444,26.45865323,38.70426366,38.70426366
6.855614886,6.846834444,26.51705598,38.68333447,38.68333447
6.865642943,6.846834444,26.59223221,38.65719516,38.65719516
6.875671,6.846834444,26.67990494,38.6270085,38.6270085
6.003230029,6.856828607,27.72588293,39.03414585,39.03414585
6.013258086,6.856828607,27.77927142,39.007175,39.007175
6.023286143,6.856828607,27.81711727,39.01405968,39.01405968
6.0333142,6.856828607,27.83931172,39.0455927,39.0455927
6.043342257,6.856828607,27.86353734,39.07405029,39.07405029
6.053370314,6.856828607,27.84750108,39.12319624,39.12319624
6.063398371,6.856828607,27.7104115,39.27778901,39.27778901
6.073426429,6.856828607,27.68194792,39.32263793,39.32263793
6.083454486,6.856828607,27.69222152,39.32993289,39.32993289
6.093482543,6.856828607,27.70681686,39.33636354,39.33636354
6.1035106,6.856828607,27.71957945,39.35049574,39.35049574
6.113538657,6.856828607,27.72419185,39.37846091,39.37846091
6.123566714,6.856828607,27.71614102,39.41972192,39.41972192
6.133594771,6.856828607,27.71051309,39.43795295,39.43795295
6.143622829,6.856828607,27.71939268,39.41499742,39.41499742
6.153650886,6.856828607,27.73377256,39.38964741,39.38964741
6.163678943,6.856828607,27.75250979,39.38063867,39.38063867
6.173707,6.856828607,27.78801058,39.37192119,39.37192119
6.183735057,6.856828607,27.84067069,39.35637934,39.35637934
6.193763114,6.856828607,27.89363637,39.33096557,39.33096557
6.203791171,6.856828607,27.94629328,39.28106046,39.28106046
6.213819229,6.856828607,28.01925482,39.2092497,39.2092497
6.223847286,6.856828607,28.10153932,39.15078269,39.15078269
6.233875343,6.856828607,28.13497784,39.11451637,39.11451637
6.2439034,6.856828607,28.15152809,39.10787754,39.10787754
6.253931457,6.856828607,28.16016428,39.12635062,39.12635062
6.263959514,6.856828607,26.15819211,38.87522114,38.87522114
6.273987571,6.856828607,26.14137357,38.88028149,38.88028149
6.284015629,6.856828607,26.12647998,38.88633816,38.88633816
6.294043686,6.856828607,26.11761004,38.89417443,38.89417443
6.304071743,6.856828607,26.10643801,38.89607695,38.89607695
6.3140998,6.856828607,26.08389258,38.88424168,38.88424168
6.324127857,6.856828607,26.05818798,38.86567272,38.86567272
6.334155914,6.856828607,26.0383737,38.84615497,38.84615497
6.344183971,6.856828607,26.03123097,38.82809031,38.82809031
6.354212029,6.856828607,26.04038723,38.81137354,38.81137354
6.364240086,6.856828607,26.0640885,38.7944899,38.7944899
6.374268143,6.856828607,26.09590279,38.77661705,38.77661705
6.3842962,6.856828607,26.12787956,38.75926422,38.75926422
6.394324257,6.856828607,26.15336427,38.74704249,38.74704249
6.404352314,6.856828607,26.16934461,38.74522419,38.74522419
6.414380371,6.856828607,26.17764419,38.75397422,38.75397422
6.424408429,6.856828607,26.18238918,38.77065104,38.77065104
6.434436486,6.856828607,26.18664497,38.79372797,38.79372797
6.444464543,6.856828607,26.19168608,38.82097744,38.82097744
6.4544926,6.856828607,26.19794613,38.84669887,38.84669887
6.464520657,6.856828607,26.20592267,38.86068802,38.86068802
6.474548714,6.856828607,26.21669984,38.85777328,38.85777328
6.484576771,6.856828607,26.23176698,38.84441752,38.84441752
6.494604829,6.856828607,26.25181821,38.82586495,38.82586495
6.504632886,6.856828607,26.27593578,38.80418622,38.80418622
6.514660943,6.856828607,26.30101201,38.78033738,38.78033738
6.524689,6.856828607,26.3211656,38.75522556,38.75522556
6.534717057,6.856828607,26.32926414,38.73002037,38.73002037
6.544745114,6.856828607,26.32596441,38.70627733,38.70627733
6.554773171,6.856828607,26.3189442,38.6860685,38.6860685
6.564801229,6.856828607,26.31417575,38.67145583,38.67145583
6.574829286,6.856828607,26.31492124,38.66308944,38.66308944
6.584857343,6.856828607,26.32290482,38.65932883,38.65932883
6.5948854,6.856828607,26.34004887,38.65699137,38.65699137
6.604913457,6.856828607,26.36979447,38.65277965,38.65277965
6.614941514,6.856828607,26.41632416,38.64412244,38.64412244
6.624969571,6.856828607,26.48160471,38.62987749,38.62987749
6.634997629,6.856828607,26.56299827,38.61092599,38.61092599
6.645025686,6.856828607,26.65407095,38.58987933,38.58987933
6.655053743,6.856828607,26.74587011,38.5711832,38.5711832
6.6650818,6.856828607,26.83567234,38.56408629,38.56408629
6.675109857,6.856828607,26.96728969,38.58073469,38.58073469
6.685137914,6.856828607,27.14746046,38.58521141,38.58521141
6.695165971,6.856828607,27.24293479,38.70332594,38.70332594
6.705194029,6.856828607,27.28561875,38.92216938,38.92216938
6.715222086,6.856828607,27.30257591,39.00880991,39.00880991
6.725250143,6.856828607,27.1658723,39.19361324,39.19361324
6.7352782,6.856828607,26.96285288,39.57591723,39.57591723
6.745306257,6.856828607,26.80662834,39.69130803,39.69130803
6.755334314,6.856828607,26.88219663,39.34576909,39.34576909
6.765362371,6.856828607,27.00403357,39.06119441,39.06119441
6.775390429,6.856828607,27.00920747,38.9423789,38.9423789
6.785418486,6.856828607,26.96449468,38.90097504,38.90097504
6.795446543,6.856828607,26.89720076,38.92536516,38.92536516
6.8054746,6.856828607,26.9066085,38.86778877,38.86778877
6.815502657,6.856828607,26.97652025,38.73390453,38.73390453
6.825530714,6.856828607,27.01287724,38.60112037,38.60112037
6.835558771,6.856828607,27.04935423,38.46914113,38.46914113
6.845586829,6.856828607,27.08514535,38.41586826,38.41586826
6.855614886,6.856828607,27.11547561,38.40035191,38.40035191
6.865642943,6.856828607,27.14008855,38.36658963,38.36658963
6.875671,6.856828607,27.13854564,38.3599688,38.3599688
6.003230029,6.866822769,28.09076265,39.11679612,39.11679612
6.013258086,6.866822769,28.12875678,39.10112859,39.10112859
6.023286143,6.866822769,28.1458431,39.11542448,39.11542448
6.0333142,6.866822769,26.13119231,38.87688814,38.87688814
6.043342257,6.866822769,26.11486672,38.88422605,38.88422605
6.053370314,6.866822769,26.10230724,38.89358269,38.89358269
6.063398371,6.866822769,26.0942473,38.90474009,38.90474009
6.073426429,6.866822769,26.08150433,38.91025903,38.91025903
6.083454486,6.866822769,26.05339427,38.89957711,38.89957711
6.093482543,6.866822769,26.02323421,38.88407689,38.88407689
6.1035106,6.866822769,26.00047162,38.86846492,38.86846492
6.113538657,6.866822769,25.99147997,38.85327239,38.85327239
6.123566714,6.866822769,26.00041317,38.83552612,38.83552612
6.133594771,6.866822769,26.02590864,38.8131917,38.8131917
6.143622829,6.866822769,26.06044974,38.78767459,38.78767459
6.153650886,6.866822769,26.09476092,38.76303962,38.76303962
6.163678943,6.866822769,26.12224622,38.74433725,38.74433725
6.173707,6.866822769,26.14045684,38.73571841,38.73571841
6.183735057,6.866822769,26.15046744,38.73868797,38.73868797
6.193763114,6.866822769,26.15506033,38.75256185,38.75256185
6.203791171,6.866822769,26.15694481,38.77565481,38.77565481
6.213819229,6.866822769,26.15808323,38.80485757,38.80485757
6.223847286,6.866822769,26.15981976,38.83414512,38.83414512
6.233875343,6.866822769,26.16287795,38.84942275,38.84942275
6.2439034,6.866822769,26.16786096,38.83987739,38.83987739
6.253931457,6.866822769,26.17636004,38.82110558,38.82110558
6.263959514,6.866822769,26.18947736,38.79778528,38.79778528
6.273987571,6.866822769,26.20697429,38.77126044,38.77126044
6.284015629,6.866822769,26.22588758,38.74269057,38.74269057
6.294043686,6.866822769,26.24093052,38.71326993,38.71326993
6.304071743,6.866822769,26.24777723,38.68349736,38.68349736
6.3140998,6.866822769,26.24720052,38.65384362,38.65384362
6.324127857,6.866822769,26.24463779,38.62638374,38.62638374
6.334155914,6.866822769,26.24579839,38.60495193,38.60495193
6.344183971,6.866822769,26.25361935,38.59263909,38.59263909
6.354212029,6.866822769,26.26815401,38.58945104,38.58945104
6.364240086,6.866822769,26.28952458,38.59253187,38.59253187
6.374268143,6.866822769,26.32149769,38.5973164,38.5973164
6.3842962,6.866822769,26.37089296,38.59906601,38.59906601
6.394324257,6.866822769,26.44099406,38.59584961,38.59584961
6.404352314,6.866822769,26.52570333,38.59080001,38.59080001
6.414380371,6.866822769,26.61346985,38.59026999,38.59026999
6.424408429,6.866822769,26.69660609,38.60168962,38.60168962
6.434436486,6.866822769,26.78368734,38.63274158,38.63274158
6.444464543,6.866822769,26.92353766,38.65857136,38.65857136
6.4544926,6.866822769,27.22809208,38.55022951,38.55022951
6.464520657,6.866822769,27.39038676,38.6621595,38.6621595
6.474548714,6.866822769,27.42180206,38.93573077,38.93573077
6.484576771,6.866822769,27.28939175,39.25065626,39.25065626
6.494604829,6.866822769,26.95145349,39.68759288,39.68759288
6.504632886,6.866822769,26.61685973,40.02175844,40.02175844
6.514660943,6.866822769,26.58167484,39.96546295,39.96546295
6.524689,6.866822769,26.66585419,39.6815378,39.6815378
6.534717057,6.866822769,26.74181252,39.33843118,39.33843118
6.544745114,6.866822769,26.80505819,39.16081601,39.16081601
6.554773171,6.866822769,26.87974252,39.07411661,39.07411661
6.564801229,6.866822769,26.73167702,39.11464521,39.11464521
6.574829286,6.866822769,26.73981564,39.0253214,39.0253214
6.584857343,6.866822769,26.85848404,38.83314501,38.83314501
6.5948854,6.866822769,26.92693983,38.67492957,38.67492957
6.604913457,6.866822769,26.95040446,38.54255463,38.54255463
6.614941514,6.866822769,26.96618214,38.4665261,38.4665261
6.624969571,6.866822769,27.01458235,38.41304475,38.41304475
6.634997629,6.866822769,27.07632292,38.3633835,38.3633835
6.645025686,6.866822769,27.09527951,38.39327109,38.39327109
6.655053743,6.866822769,27.15262562,38.38707921,38.38707921
6.6650818,6.866822769,27.19017015,38.39041919,38.39041919
6.675109857,6.866822769,27.24612645,38.37466076,38.37466076
6.685137914,6.866822769,27.25803551,38.40635718,38.40635718
6.695165971,6.866822769,27.21922802,38.46962672,38.46962672
6.705194029,6.866822769,27.177579,38.51729797,38.51729797
6.715222086,6.866822769,27.16238258,38.55085747,38.55085747
6.725250143,6.866822769,27.18985218,38.57726595,38.57726595
6.7352782,6.866822769,27.2554627,38.59760029,38.59760029
6.745306257,6.866822769,27.362624,38.49293651,38.49293651
6.755334314,6.866822769,27.46542814,38.32630583,38.32630583
6.765362371,6.866822769,27.49488429,38.42656199,38.42656199
6.775390429,6.866822769,27.4962904,38.37727307,38.37727307
6.785418486,6.866822769,27.52090288,38.48179309,38.48179309
6.795446543,6.866822769,27.59416403,38.52826072,38.52826072
6.8054746,6.866822769,27.61285033,38.64956366,38.64956366
6.815502657,6.866822769,27.62822753,38.7342105,38.7342105
6.825530714,6.866822769,27.62001613,38.79776843,38.79776843
6.835558771,6.866822769,27.59972056,38.83471129,38.83471129
6.845586829,6.866822769,27.58173548,38.82075021,38.82075021
6.855614886,6.866822769,27.55666817,38.7954974,38.7954974
6.865642943,6.866822769,27.54122399,38.76605588,38.76605588
6.875671,6.866822769,27.57946734,38.70533853,38.70533853
6.003230029,6.876816932,26.11574112,38.81453981,38.81453981
6.013258086,6.876816932,26.1149357,38.80768971,38.80768971
6.023286143,6.876816932,26.11629965,38.79091774,38.79091774
6.0333142,6.876816932,26.12187292,38.76862078,38.76862078
6.043342257,6.876816932,26.1333922,38.7413117,38.7413117
6.053370314,6.876816932,26.14831039,38.71127749,38.71127749
6.063398371,6.876816932,26.16059067,38.68135403,38.68135403
6.073426429,6.876816932,26.16623305,38.65107611,38.65107611
6.083454486,6.876816932,26.166518,38.61829887,38.61829887
6.093482543,6.876816932,26.1673683,38.58406919,38.58406919
6.1035106,6.876816932,26.17572305,38.55507967,38.55507967
6.113538657,6.876816932,26.1944596,38.53828226,38.53828226
6.123566714,6.876816932,26.219911,38.53515455,38.53515455
6.133594771,6.876816932,26.24714712,38.54343067,38.54343067
6.143622829,6.876816932,26.27934406,38.55792399,38.55792399
6.153650886,6.876816932,26.32940346,38.57103318,38.57103318
6.163678943,6.876816932,26.40628776,38.57876118,38.57876118
6.173707,6.876816932,26.49799752,38.58783142,38.58783142
6.183735057,6.876816932,26.58522294,38.6077316,38.6077316
6.193763114,6.876816932,26.66487413,38.64096414,38.64096414
6.203791171,6.876816932,26.75717802,38.68158203,38.68158203
6.213819229,6.876816932,26.91536708,38.69340969,38.69340969
6.223847286,6.876816932,27.19203058,38.631524,38.631524
6.233875343,6.876816932,27.41780488,38.70838836,38.70838836
6.2439034,6.876816932,27.46617438,39.0559871,39.0559871
6.253931457,6.876816932,27.14144604,39.75465426,39.75465426
6.263959514,6.876816932,26.68755719,40.19365471,40.19365471
6.273987571,6.876816932,26.3281664,40.42305908,40.42305908
6.284015629,6.876816932,26.44980844,40.15495512,40.15495512
6.294043686,6.876816932,26.55391106,39.87215624,39.87215624
6.304071743,6.876816932,26.58710323,39.62372191,39.62372191
6.3140998,6.876816932,26.6496231,39.40798478,39.40798478
6.324127857,6.876816932,26.73123125,39.25015968,39.25015968
6.334155914,6.876816932,26.64165195,39.19804845,39.19804845
6.344183971,6.876816932,26.66782746,39.07754744,39.07754744
6.354212029,6.876816932,26.77019317,38.88766303,38.88766303
6.364240086,6.876816932,26.78513586,38.78192185,38.78192185
6.374268143,6.876816932,26.75909205,38.7391867,38.7391867
6.3842962,6.876816932,26.79516602,38.63609682,38.63609682
6.394324257,6.876816932,26.90813166,38.50406898,38.50406898
6.404352314,6.876816932,27.04026847,38.41013719,38.41013719
6.414380371,6.876816932,27.14586528,38.36888271,38.36888271
6.424408429,6.876816932,27.19140269,38.34792107,38.34792107
6.434436486,6.876816932,27.17495973,38.35644248,38.35644248
6.444464543,6.876816932,27.18407179,38.39746641,38.39746641
6.4544926,6.876816932,27.1806368,38.46374283,38.46374283
6.464520657,6.876816932,27.17116818,38.49137215,38.49137215
6.474548714,6.876816932,27.13579781,38.50255618,38.50255618
6.484576771,6.876816932,27.07790532,38.53459833,38.53459833
6.494604829,6.876816932,27.08347723,38.54449784,38.54449784
6.504632886,6.876816932,27.18424248,38.54341308,38.54341308
6.514660943,6.876816932,27.30240277,38.56146026,38.56146026
6.524689,6.876816932,27.343453,38.42994959,38.42994959
6.534717057,6.876816932,27.37312604,38.38683322,38.38683322
6.544745114,6.876816932,27.4314301,38.33989947,38.33989947
6.554773171,6.876816932,27.52518917,38.38061966,38.38061966
6.564801229,6.876816932,27.56335705,38.55930087,38.55930087
6.574829286,6.876816932,27.56584757,38.70301187,38.70301187
6.584857343,6.876816932,27.5654635,38.79004629,38.79004629
6.5948854,6.876816932,27.55353717,38.86510532,38.86510532
6.604913457,6.876816932,27.53316526,38.92932029,38.92932029
6.614941514,6.876816932,27.51972415,38.93198754,38.93198754
6.624969571,6.876816932,27.50810368,38.87825624,38.87825624
6.634997629,6.876816932,27.49807677,38.829655,38.829655
6.645025686,6.876816932,27.5211869,38.7708647,38.7708647
6.655053743,6.876816932,27.55577601,38.72943989,38.72943989
6.6650818,6.876816932,27.58350772,38.73965537,38.73965537
6.675109857,6.876816932,27.60355536,38.79796622,38.79796622
6.685137914,6.876816932,27.62599694,38.86605227,38.86605227
6.695165971,6.876816932,27.67430539,38.8866499,38.8866499
6.705194029,6.876816932,27.71577716,38.88160022,38.88160022
6.715222086,6.876816932,27.71803739,38.91936869,38.91936869
6.725250143,6.876816932,27.77007655,38.93125493,38.93125493
6.7352782,6.876816932,27.84627721,38.95027909,38.95027909
6.745306257,6.876816932,27.8778252,38.97360818,38.97360818
6.755334314,6.876816932,27.85636393,39.01479337,39.01479337
6.765362371,6.876816932,27.83641908,39.04006897,39.04006897
6.775390429,6.876816932,27.7700159,39.06188288,39.06188288
6.785418486,6.876816932,27.732252,39.12848441,39.12848441
6.795446543,6.876816932,27.70103942,39.19164807,39.19164807
6.8054746,6.876816932,27.64629659,39.24136124,39.24136124
6.815502657,6.876816932,27.61274424,39.28514132,39.28514132
6.825530714,6.876816932,27.63273563,39.33042413,39.33042413
6.835558771,6.876816932,27.65626856,39.36720858,39.36720858
6.845586829,6.876816932,27.62280041,39.49297032,39.49297032
6.855614886,6.876816932,27.54682605,39.59857676,39.59857676
6.865642943,6.876816932,27.51166001,39.59434058,39.59434058
6.875671,6.876816932,27.51810096,39.61006494,39.61006494
6.003230029,6.886811094,27.26948332,38.78479025,38.78479025
6.013258086,6.886811094,27.21827707,39.24162735,39.24162735
6.023286143,6.886811094,26.73858557,40.23379436,40.23379436
6.0333142,6.886811094,26.28286691,40.77280889,40.77280889
6.043342257,6.886811094,26.23182722,40.63376913,40.63376913
6.053370314,6.886811094,26.23513916,40.40531982,40.40531982
6.063398371,6.886811094,26.22582677,40.14599839,40.14599839
6.073426429,6.886811094,26.32034874,39.87715986,39.87715986
6.083454486,6.886811094,26.36532553,39.66550141,39.66550141
6.093482543,6.886811094,26.44508068,39.49120999,39.49120999
6.1035106,6.886811094,26.43986008,39.39165592,39.39165592
6.113538657,6.886811094,26.55184642,39.14817581,39.14817581
6.123566714,6.886811094,26.66860786,38.90475945,38.90475945
6.133594771,6.886811094,26.63603007,38.87518282,38.87518282
6.143622829,6.886811094,26.56707735,38.91258,38.91258
6.153650886,6.886811094,26.62035212,38.79284849,38.79284849
6.163678943,6.886811094,26.79229314,38.62521984,38.62521984
6.173707,6.886811094,26.96431896,38.51322982,38.51322982
6.183735057,6.886811094,27.06380414,38.41702825,38.41702825
6.193763114,6.886811094,27.10893798,38.34819931,38.34819931
6.203791171,6.886811094,27.11586551,38.35563974,38.35563974
6.213819229,6.886811094,27.09323816,38.45154048,38.45154048
6.223847286,6.886811094,27.05874047,38.57529307,38.57529307
6.233875343,6.886811094,27.07375921,38.57710569,38.57710569
